id,brand_name,product_link,product_name,product_category,product_type,product_price,discounted_price,price_unit,price_usd,product_description,fabric_composition,product_image,product_image_aws,country,created_at,updated_at,created_year
316217,ROADSTER BRAND JEANS,https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-stretchable-jeans/18449422/buy,MEN BLUE SKINNY FIT STRETCHABLE JEANS,Men,Jeans,1699,,INR,21,"PRODUCT DETAILS Dark shade , no fade blue jeans Skinny fit , mid-rise Clean look Stretchable 5 pockets Length : regular Size & Fit Fit : Skinny Fit Stretchable Size worn by the model : 32 Waist : 32"" Hips : 37"" Height : 6'1"" Material & Care 80% Cotton. 19% Polyester , 1% Elastane Machine wash Specifications Distress Clean Look Waist Rise Mid-Rise Fade No Fade Shade Dark Fit Skinny Fit Length Regular Waistband With belt loops Stretch Stretchable Closure Button and Zip Reversible No Number of Pockets 5 Occasion Casual


",80.0% cotton 19.0% polyester 1.0% elastane,"https://assets.myntassets.com/h_1440,q_90,w_1080/v1/assets/images/18449422/2022/6/20/08f971fd-a3bc-4526-8619-860687144aac1655721338660-Roadster-Men-Jeans-3431655721337948-1.jpg",https://brandsdata.s3.us-east-2.amazonaws.com/316217.jpg,INDIA,14-03-2023 10:02,15-03-2024 06:53,2023
2200704,FLYING MACHINE,https://flyingmachine.nnnow.com/flying-machine-high-rise-loose-fit-jeans-Q2FXRJFFH70,HIGH RISE LOOSE FIT JEANS,Men,Jeans,2599,1819,INR,31,"Composition and care
98.4 Cotton , 1.6 Elastane
Machine wash
Specs
High-rise waist
Button and zip fly closure
Five pockets
Distressed
Stonewashed
Denim weave
Brand fit Cobain fit
Fit mapping Loose fit
Country Of Origin-India


",98.4% cotton 1.6% elastane,https://cdn01.nnnow.com/web-images/large/styles/Q2FXRJFFH70/1711954734700/1.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/2200704.jpg,INDIA,10-12-2024 07:23,24-12-2024 10:31,2024
627875,OLD NAVY,https://oldnavy.gap.com/browse/product.do?pid=704348002&vid=1&&searchText=MEN%20JEANS,SKINNY BUILT-IN FLEX RIPPED JEANS FOR MEN,Men,Jeans,59.99,,USD,60,"product details : contoured waistband , with button closure and built-in belt loops.
zip fly.
riveted scoop pockets and riveted coin pocket at front ; patch pockets at back.
frayed rips , abrasions , fading and whiskering create a distressed , lived in-look.
soft , durable dark-wash cotton denim.
built-in tough jeans have 2 x the strength and abrasion resistance of regular denim.basically indestructible.work hard , play hard.
engineered with innovative built-in flex stretch technology.equal parts comfort & amp ; movement.flexin'on'em.
tag-free label inside back waist for added comfort.
#704348
spandex 1%, cotton 94%, recycled cotton 5%
machine wash cold ,.
imported.
sits at waist.
fitted through hip and thigh.
skinny leg.
model is approximately 6'1"" and wears a size 32 w x 32 l.


",94.0% cotton 5.0% piw 1.0% elastane,https://oldnavy.gap.com/webcontent/0020/689/723/cn20689723.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/627875.jpg,USA,21-08-2023 07:54,15-03-2024 06:53,2023
1804564,RIVER ISLAND JEANS,https://www.riverisland.com/p/petite-grey-relaxed-straight-fit-crop-jeans-908529,PETITE GREY RELAXED STRAIGHT FIT CROP JEANS,Women,Jeans,40,,GBP,51,"Details
Get the
relaxed
look with these loose fit jeans. Designed in a low rise with a relaxed fit through
the leg that puddle at the hem.
Rigid
denim is non-stretch for an authentic look and feel. We recommend choosing your usual size.
Petite collection
Mid rise
Relaxed straight fit
Denim fabric
Cropped length
Belt loops
Classic 5 pocket styling
Button and zip fastening
Fabric & care
100% Cotton
Do not iron
Machine wash at max 30°C gentle
Do not bleach
Do not tumble dry
Do not dry clean
Product no : 908529


",100.0% cotton,https://images.riverisland.com/image/upload/t_ProductImagePortraitMedium/908529_main,https://brandsdata.s3.us-east-2.amazonaws.com/1804564.jpg,UK,13-08-2024 00:00,03-09-2024 07:22,2024
1953612,JACK AND JONES,https://www.jackjones.com/nl-nl/product/12252815_3561/tapered-fit-mid-rise-jeans,JJIERIK JJCOOPER SBD 519 TAPERED FIT JEANS,Men,Jeans,59.99,,EURO,67,"Comfort stretch provides just that little bit of extra elasticity for comfort and freedom of movement.- Product type : Tapered fit-Closure : Button fly-Pockets : Back pockets , Coin pocket , Front pockets-Waist : Mid rise-Wash / Finish : Stonewash for a faded , worn look-Fit : Tapered fit with a high rise ; fits loose around the thigh , normal around the knee and has a tight hem
Composition : :>> 94% Cotton , 5% Recycled Cotton , 1% Elastane


",94.0% cotton 5.0% piw 1.0% elastane,https://images.jackjones.com/12252815/4439826/003/jackjones-jjierikjjcoopersbd519-blauw.jpg?v=0f9d72ada619bc1aebbf35b885a0a13d,https://brandsdata.s3.us-east-2.amazonaws.com/1953612.jpg,NETHERLANDS,21-09-2024 05:45,21-09-2024 05:45,2024
1645829,LEVI STRAUSS AND CO.,https://www.levi.com/PL/en/clothing/women/outerwear/bigfoot-sherpa-jacket/p/A62410004,BIGFOOT SHERPA JACKET-MULTI COLOUR,Women,Jacket,459.9,224.9,PLN,114,"Warm and cozy. Our Bigfoot Sherpa Jacket comes in plush fleece and features contrast fabric for an edge as well as a relaxed fit for easy everyday layering. A warm , cozy sherpa jacket Made with soft , plush fleece A relaxed fit for easy layering Style # A 62410004 Colour : New Jacquard Leopard _ Almond Buff-Multi Colour How it Fits Relaxed fit Composition Care 100% polyester Full zip Long sleeves Country of origin Vietnam


",error: 100.0% polyester,"https://lsco.scene7.com/is/image/lsco/A62410004-dynamic1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=880&hei=880",https://brandsdata.s3.us-east-2.amazonaws.com/1645829.jpg,POLAND,23-06-2024 00:09,29-06-2024 08:54,2024
1907557,ABERCROMBIE & FITCH CO. (A&F),https://www.abercrombie.com/shop/us/p/curve-love-ultra-high-rise-ankle-straight-jean-53250524?categoryId=12261&faceout=life&seq=37,CURVE LOVE ULTRA HIGH RISE ANKLE STRAIGHT JEAN,Women,Jeans,90,,USD,90,"Size & Fit
Fit Information : Model : 5'11""
wearing Size
32 L
Customer says it fits : Somewhat small. Tight but would not size up.
Details & Material
Details
Curve Love Ultra High Rise Ankle Straight Jean
Ultra high rise straight jeans in our Curve Love fit with built-in stretch for superior comfort. The viral fit that eliminates waist gap : Curve Love features additional room through the hip and thigh for curve-hugging comfort. This jean features our highest rise that sits at your natural waist and looks great with your shirt tucked or untucked. With refined details and a vintage feel from top to bottom , this style is cropped to show a little ankle-and your favorite shoes. Featuring a black wash and clean hem. Imported.
Pocket Bag :70% Polyester , 30% Cotton / Body :99% Cotton , 1% Elastane
To avoid color transfer , wash before wear , turn garment inside out
Machine wash cold , with like colors
Do not bleach
Tumble dry low
Warm iron if needed
Do not dry clean
Store Item : 155-555-03243-975
Web Item : 305212/155-3407-3243-975


",99.0% cotton 1.0% elastane,https://img.abercrombie.com/is/image/anf/KIC_155-3407-3243-975_prod1.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/1907557.jpg,USA,21-09-2024 05:45,25-10-2024 10:14,2024
1339978,H&M,https://www2.hm.com/en_sg/productpage.1208713003.html,LOOSE JEANS,Men,Jeans,54.95,,SGD,41,"Description & fit
5- pocket jeans in rigid cotton denim with a rounded leg and a loose fit from the seat to the hem with a dropped crotch and extra room around the whole leg. Regular waist and a zip fly. These will be your new favourites.
Article number : 1208713003
Size : Inside leg : Length : 76.5 N / A ( Size 33/32)
Length : Long
Waist Rise : Regular waist
Fit : Loose fit
Style : Balloon leg
Description : Dark denim ble , Solid colour
Concept : DENIM
Materials
Composition
Cotton 100%
Additional material information
The total weight of this product contains : 20% Recycled cotton
We exclude the weight of minor components such as , but not exclusively : threads , buttons , zippers , embellishments and prints.
The total weight of the product is calculated by adding the weight of all layers and main components together. Based on that , we calculate how much of that weight is made out by each material. For sets & multipacks all pieces are counted together as one product in calculations.
Material : Cotton , Denim
Materials in this product explained
Cotton
Cotton is a soft and versatile natural fibre harvested from the cotton plant.
Recycled cotton
Recycled cotton is cotton made from textile waste in production or from end-of-life textile waste. The waste is mechanically recycled and spun into new yarn.
Care guide
You too can help the environment and make fashion more sustainable. Bring unwanted clothes or home textiles to any H & M store and they will be reworn , reused or recycled.
Read about how you can make your clothes last longer
Care instructions
Tumble dry medium
High iron
Can be dry cleaned
Machine wash at 30°
Only non-chlorine bleach when needed


",80.0% cotton 20.0% piw,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F61%2Fb7%2F61b7de053a46b9ba8d9416d290c7e293db229d62.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],https://brandsdata.s3.us-east-2.amazonaws.com/1339978.jpg,SINGAPORE,20-05-2024 07:17,03-09-2024 08:41,2024
696796,LC WAIKIKI,https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Jean/5875786/2531384,GRAY HIGH WAIST WIDELEG STRAIGHT WOMEN'S JEAN TROUSERS-W 23881 Z 8- GRD-LC WAIKIKI,Women,Jeans,399.99,,TRY,15,"Product Description
To extend the life of your denim garments , always wash them inside out at low temperatures and with similar colours ; In this way , we can help reduce energy consumption while preserving the color and structure of the fabric.
Wideleg fit ; It has a comfortable cut that sits on the waist and hips , then widens and goes down to the leg. It provides comfort and convenience all day long with its casual look that reflects today's trend.
Model Information
Chest : 80 cm
Waist : 61 cm
Hips : 89 cm
Size : 178 cm
Model
26
size is wearing product.
Product Content and Features
Product Content : Main Fabric : 0 cotton
Product features : Product Type : jean
Pattern : Wideleg
Waist Fit : High waist
Length : LONG
Material : denim
Brand : LCW Jeans
Gender : Woman
Thickness : Medium Thickness
Pattern : Straight
Material : 0 cotton


",error: no composition,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5875786/v1/l_20222-w23881z8-grd_a.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/696796.jpg,TURKEY,24-09-2023 00:10,15-03-2024 06:53,2023
302254,H&M,https://www2.hm.com/es_mx/productpage.1025457019.html,JEANS SKINNY HIGH,Women,Jeans,8303.22,,MXN,449,"Size
Waist : Circumference : 68.7 cm ( Size 6)
Inside leg : Length : 72.5 cm ( Size 6)
Length
ankle
waist height
high waist
Adjustment
skinny cut
Composition
74% cotton , 24% polyester , 2% elastane
Additional material information
Outer shell : 24% recycled polyester , 20% recycled cotton
Care instructions
If necessary , use only non-chlorine bleach
Iron at medium temperature
hang dry
can be dry cleaned
Machine wash at 30°
Wash with clothes of similar color
The color of the denim can fade lighter colored materials.
Material
denim
Description
Solid color
Concept
DIVIDED
Item no.
1025457019


",74.0% cotton 24.0% polyester 2.0% elastane,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F57%2F62%2F5762e1fca6e2b60ad2b7dce888893824791ea14c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],https://brandsdata.s3.us-east-2.amazonaws.com/302254.jpg,MEXICO,10-03-2023 12:55,03-09-2024 07:26,2023
314741,TARGET GOODFELLOW & CO,https://www.target.com/p/men-s-skinny-fit-jeans-goodfellow-co/-/A-80222368?preselect=52382570#lnk=sametab,MEN'S SKINNY FIT JEANS-GOODFELLOW & CO™,Men,Jeans,32.99,,USD,33,"Description
Create a sharp and put-together look for any occasion with these Skinny Fit Jeans from Goodfellow & Co™. Made with added spandex for comfortable wear , these mid-rise jeans come in a skinny fit that helps create fashion-forward appeal. Easy to dress up or down , you can throw them on with a simple tee and comfy sneakers for a casual night out , or pair with loafers and a button-down shirt for dressier occasions.

100% Satisfaction Guaranteed.
Specifications
Sizing : Mens
Material : 63% Cotton , 21% Polyester , 13% Rayon , 3% Spandex
Garment Length : Full
Closure Style : Fly Button and Zipper
Inseam Length : 30 Inches
Rise : Mid Rise
Fit : Skinny with a Slim Fit
Garment Details : Coin Pocket
Fabric Weight Type : Lightweight Fabric
Stretch : Stretch
Care and Cleaning : Machine Wash , Tumble Dry
TCIN : 52382570
UPC : 490421140834
Item Number ( DPCI ): 042-11-4083
Origin : Imported
If the item details above aren't accurate or complete , we want to know about it. Report incorrect product info.

",63.0% cotton 21.0% polyester 13.0% rayon 3.0% elastane,https://target.scene7.com/is/image/Target/GUEST_45451269-74dd-4aef-9a24-0f3ce60098cf?wid=626&hei=626&qlt=80&fmt=pjpeg,https://brandsdata.s3.us-east-2.amazonaws.com/314741.jpg,USA,14-03-2023 09:41,15-03-2024 06:53,2023
1964463,RE/DONE,https://shopredone.com/collections/denim-mens/products/1405-slim-worn-in-blue,1405 SLIM,Men,Jeans,335,,USD,335,"DESCRIPTION
The 1405 Slim is our classic slim straight leg denim silhouette with a zip fly , inspired by a Levi's 505 jean. Available in Worn In Blue.
DETAILS
Fabric Description : 100% Cotton
Model Information : Model is a size 31 and is wearing a size 31
Care : Machine wash cold gentle cycle with like colors , tumble dry low , remove promptly


",100.0% cotton,https://shopredone.com/cdn/shop/files/L81_095_02MCLSSCT_SUN_FADED_BLACK_CLASSIC_TEE_988_13MRDBCAP_REDONE_BALL_CAP_994_03M60SLIM_MID_WORN_LIGHT_BLUE_0034_HD_sRGB.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/1964463.jpg,USA,10-10-2024 06:16,27-10-2024 15:55,2024
748033,LC WAIKIKI,https://www.lcwaikiki.com/tr-TR/TR/urun/Markalar/erkek/Jean-Sort/500013988/3056525,BLUE COTTON NORMAL WAIST SLIM FIT DENIM SHORT 4501 F 03 IBIZA-4501 F 03 IBIZA -17437-LC WAIKIKI,Men,Shorts,799.99,,TRY,29,"Product Description
Brand : Buratti
Model : Jeans Short
Clothing Style : Daily / Casual
Material : 99% Cotton 1% Elastane
Closure Information : Button and Zipper Pocket Information : Pocket
Pattern Information : Slim Fit , Normal Waist Model Measurement : Weight : 86 kg / Height : 1.89 cm / Chest : 105 cm / Waist : 83 cm / Hips : 102 cm / Size : MProduction Place : Turkey
Product Content and Features
Product features : Brand : Buratti
Material : denim
Gender : Male
Thickness : Medium Thickness
Length : Knee High
Style : Casual / Daily
Material : Contains High Cotton
Pattern : slim
Product Type : Jean Shorts
Waist Fit : Normal Waist


",99.0% cotton 1.0% elastane,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/mpsellerportal/v1/img_041718053v1_476d45d7-9b32-40b6-91b5-35d03d645e5e.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/748033.jpg,TURKEY,16-10-2023 20:41,15-03-2024 06:53,2023
899605,LEVI STRAUSS AND CO.,https://www.levi.com/DE/en/clothing/kids/kids-pull-on-jeggings/p/865240017,KIDS PULL ON JEGGINGS,Girl,Jeans,35,,EURO,38,"Made from stretchy and comfortable sateen fabric
A comfy super skinny fit designed to keep its shape
Traditional 5- pocket design
Soft and snug elastic waistband for easy on and off
Hook and bar closures on sizes 2 A -6 A
Button closures on sizes 8 A -16 A
Style # 865240017
Colour : Black-Black
How it Fits
Slim fit
Composition & Care
75% cotton , 22% polyester , 3% elastane
Made in Cambodia


",75.0% cotton 22.0% polyester 3.0% elastane,"https://lsco.scene7.com/is/image/lsco/865240017-alt1-pdp-lse?fmt=jpeg&qlt=70&resMode=bisharp&fit=crop,0&op_usm=0.6,0.6,8&wid=880&hei=968",https://brandsdata.s3.us-east-2.amazonaws.com/899605.jpg,GERMANY,19-12-2023 10:47,15-03-2024 06:53,2023
1256664,FLYING MACHINE,https://flyingmachine.nnnow.com/flying-machine-women-dark-blue-high-rise-stone-wash-flared-fit-jeans-VRYKR61Q50S,HIGH RISE STONE WASH FLARED FIT JEANS,Women,Jeans,2499,1249,INR,30,"Composition and care
83.5% Cotton , 15.5% Polyester , 1% Elastane
Machine wash
Specs
High-rise waist
Button and zip fly closure
Four-pocket styling
Stone washed
Denim weave
Flared fit
Country Of Origin-India
The model is 5.6 ft tall and is wearing a size 28


",83.5% cotton 15.5% polyester 1.0% elastane,https://cdn12.nnnow.com/web-images/large/styles/VRYKR61Q50S/1666069112248/1.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/1256664.jpg,INDIA,12-04-2024 10:42,23-04-2024 02:59,2024
789791,LEVI STRAUSS AND CO.,https://www.levi.co.kr/%EB%82%A8%EC%84%B1/%EC%9D%98%EB%A5%98/%EC%A7%84/501_54_%EC%A7%84/A46770007.html,MEN'S 501®'54 JEANS _ A 4677-0007,Men,Jeans,159000,,KRW,122,"Product details
These are Levi’s 501® original jeans.
This product has a classic straight fit and iconic styling. This is an iconic Levi's product that has never been out of style since it was first released in 1873.
The distressed details on the knees create a rough yet casual look.
Created with Snap
Inner leg length 83 cm
thigh width 28.5 cm
Hem width 17 cm
thigh width 29 cm
Hem width 17.5 cm
thigh width 29.5 cm
Hem width 18 cm
thigh width 30 cm
Hem width 18.5 cm
thigh width 30.5 cm
Hem width 19 cm
thigh width 31 cm
Hem width 19.5 cm
thigh width 32 cm
Hem width 20 cm
thigh width 34 cm
Hem width 21 cm
Waist section 74 cm
Hip cross section 99 cm
Front rise length 25.5 cm
waist cross section 76 cm
Hip cross section 101 cm
Front rise length 26 cm
waist cross section 78 cm
Hip cross section 104 cm
Front rise length 26.5 cm
waist cross section 80 cm
Hip cross section 106 cm
Front rise length 27 cm
waist cross section 83 cm
Hip cross section 108 cm
Front rise length 27.5 cm
waist cross section 86 cm
Hip cross section 110 cm
Front rise length 28.5 cm
waist cross section 88 cm
Hip cross section 112 cm
Front rise length 29 cm
waist cross section 92 cm
Hip cross section 116 cm
Front rise length 30 cm
Find my size
To view dimensional information , please select a size
28
29
30
31
32
33
34
36 fit
fit guide
Hip and hip size
button fly
5 pockets
slim legstexture
100% cotton


",100.0% cotton,https://www.levi.co.kr/dw/image/v2/BBRC_PRD/on/demandware.static/-/Sites-LeviMaster-Catalog/default/dw75a72a42/images/hi-res/A46770007/A46770007_01_Front.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/789791.jpg,KOREA,14-11-2023 06:17,15-03-2024 06:53,2023
